NetThrust_kN,CoreNozzleGrossThrust_kN,BypassNozzleGrossThrust_kN,Sp.FuelConsumption_g/(kN*s),SpecificThrust_m/s,CoreNozzleVel.V8_m/s,CoreNozzlePressureRatio,BypassNozzleVel.V18_m/s,BypassNozzlePressureRatio,BurnerEfficiency,EnginePressureRatioP5/P2,HPSpoolSpeed_RPM,LPSpoolSpeed_RPM,FuelFlow_kg/s,LPTExitPressureP5_kPA,LPTExitTemperatureT5_K,Isentr.HPCEfficiency
35.94022644,10.21579026,100.3629331,14.02029771,114.2728911,418.2061108,1.598038881,307.1213341,2.303599403,0.999418177,1.058466372,14944.83542,3178.562637,0.503892675,38.47950877,689.6365086,0.897449926
43.23223359,13.14263005,107.5912073,15.0862067,132.3799691,500.0822714,1.804630426,310.4853318,2.411853794,0.999687823,1.195827438,14944.83542,3420.549088,0.652210412,43.47313587,793.9707955,0.800878835
39.48074175,11.60813902,103.9823875,14.49408302,123.1034151,456.7460252,1.693724193,308.7379628,2.357828248,0.999572402,1.122163789,14944.83542,3294.368467,0.572237149,40.79516603,736.6037829,0.847451845
37.69776275,10.92034661,102.1626263,14.24700104,118.6737643,437.2042323,1.645900649,307.9287489,2.330565626,0.999501918,1.090347553,14944.83542,3237.259747,0.537080065,39.63851791,711.5313335,0.872736203
37.33568959,10.77848716,101.790459,14.19963191,117.7713375,433.2961009,1.636183729,307.7645069,2.324989585,0.999485912,1.083878486,14944.83542,3225.524958,0.530153049,39.40334129,706.8305878,0.877895829
36.41920059,10.41077996,100.8532502,14.08065617,115.4765755,423.3861359,1.611216665,307.342816,2.310947393,0.999442502,1.067247922,14944.83542,3194.884563,0.512806242,38.79875343,695.404867,0.890800457
40.89423465,12.16716426,105.3833542,14.7073827,126.6017225,472.7062962,1.733494327,309.3860534,2.378821331,0.999620381,1.148596104,14944.83542,3340.32746,0.601447159,41.75608696,757.6765903,0.828873448
37.93809155,11.0134553,102.410107,14.27828064,119.2716984,439.7981651,1.652291894,308.0374726,2.334273386,0.999512222,1.094602028,14944.83542,3244.979337,0.541690718,39.79318517,714.733378,0.869290404
37.85219246,10.98026377,102.3216352,14.26700827,119.058053,438.8716045,1.650014828,307.99857,2.33294797,0.999508569,1.093086218,14944.83542,3242.219976,0.540037543,39.7380794,713.5815159,0.870522044
36.24856316,10.3414903,100.6786855,14.05895214,115.0480707,421.5426305,1.606535769,307.2638434,2.308331544,0.999433963,1.064128633,14944.83542,3189.079491,0.509616815,38.68535472,693.3302974,0.893174653
37.68892081,10.91690867,102.1535219,14.24586523,118.6517538,437.1088206,1.645664628,307.9247544,2.330429168,0.999501534,1.09019044,14944.83542,3236.975761,0.536911286,39.63280621,711.4148637,0.872862757
36.44453878,10.42105711,100.8791519,14.08389786,115.5401817,423.660167,1.611911403,307.3545368,2.311335509,0.999443759,1.067710864,14944.83542,3195.744585,0.513281162,38.81558323,695.7153167,0.890445555
36.64227404,10.50129552,101.0804397,14.10905157,116.037174,425.814434,1.617381889,307.4455429,2.314353729,0.999453426,1.071354744,14944.83542,3202.393183,0.516987734,38.94805291,698.1616259,0.887677028
42.55223745,12.85318019,106.9633337,14.96970561,130.6980024,492.0329024,1.783485169,310.1576804,2.402482831,0.999669418,1.181788999,14944.83542,3396.13417,0.636994468,42.96278217,783.1680162,0.808746723
41.13668712,12.26585285,105.6183159,14.74470285,127.200984,475.490976,1.740616082,309.4979352,2.382336657,0.999627974,1.153326601,14944.83542,3348.357982,0.606548228,41.92805953,761.3158701,0.825890672
39.2454883,11.51721977,103.7447946,14.4598353,122.520006,454.1319905,1.687329027,308.6307452,2.354269267,0.99956379,1.117911342,14944.83542,3286.820239,0.567483297,40.64057246,733.1573745,0.85071757
38.76108102,11.33034337,103.2531981,14.39050931,121.3174572,448.7686882,1.674227721,308.4105871,2.346903591,0.999545459,1.109198376,14944.83542,3271.322906,0.557791697,40.32382111,726.1552716,0.85753801
37.930886,11.01067549,102.4026848,14.27733394,119.2537792,439.7204986,1.652101286,308.0342072,2.334162171,0.999511917,1.094475141,14944.83542,3244.747895,0.541551926,39.78857231,714.6364754,0.869393665
38.76062537,11.33017001,103.2527251,14.39044434,121.3163361,448.7638028,1.674215919,308.4103784,2.346896693,0.999545442,1.109190517,14944.83542,3271.307807,0.557782622,40.3235354,726.1488447,0.857544422
38.73290885,11.31954462,103.2244193,14.38654977,121.24752,448.4608054,1.673477949,308.3977713,2.346472672,0.999544369,1.108699537,14944.83542,3270.420211,0.557232921,40.30568631,725.7550199,0.857936982
35.96864983,10.2274315,100.3920167,14.02382698,114.3444185,418.5156355,1.598828645,307.1344237,2.304034877,0.999419651,1.058992573,14944.83542,3179.531335,0.504418122,38.49863832,689.9745877,0.897055767
39.20847248,11.50293823,103.7073266,14.45447944,122.4281762,453.7216005,1.686326508,308.6138911,2.353708038,0.999562417,1.117244662,14944.83542,3285.634021,0.566738059,40.61633595,732.6175946,0.851234825
36.58342181,10.47754736,101.0200683,14.10138494,115.8898778,425.1812794,1.615783904,307.4182621,2.313452,0.999450551,1.070289715,14944.83542,3200.390494,0.515876913,38.90933485,697.4319791,0.888504787
37.34368724,10.78164659,101.7986595,14.20068082,117.791301,433.3825369,1.636399451,307.7681529,2.325112455,0.999486272,1.084022121,14944.83542,3225.786768,0.530305783,39.40856301,706.9328814,0.877782233
43.27240824,13.15979164,107.6280705,15.0933238,132.4793116,500.5551024,1.805870293,310.5050847,2.412402095,0.999688887,1.196650937,14944.83542,3422.040563,0.653124469,43.50307335,794.6142493,0.800421764
42.64793065,12.89368242,107.052347,14.98569434,130.9346049,493.1645475,1.78645384,310.2032131,2.403813533,0.999672058,1.183759673,14944.83542,3399.495184,0.639108853,43.03442409,784.6751275,0.807625568
36.44646024,10.42184583,100.8810993,14.08414115,115.5450158,423.6814384,1.611965752,307.3554158,2.311364577,0.999443854,1.067747049,14944.83542,3195.809199,0.51331709,38.81689871,695.739076,0.890418603
38.59807464,11.26782181,103.0866125,14.36768616,120.9126768,446.9875579,1.669887747,308.3364849,2.34440864,0.99953911,1.106310864,14944.83542,3266.102833,0.554565023,40.21884845,723.8469818,0.859852325
39.99661402,11.80958212,104.4990341,14.57015553,124.3814657,462.51998,1.707981193,308.9734998,2.365565802,0.999590597,1.131641462,14944.83542,3310.998116,0.582756887,41.13971755,744.2112599,0.840496084
34.48767772,9.632314891,98.84376311,13.85394735,110.6179498,402.88528,1.55923415,306.4570845,2.280839956,0.999337849,1.032586525,14944.83542,3129.208731,0.477790471,37.53867227,673.3106156,0.917419118
36.772688,10.55372547,101.2141252,14.12606957,116.3636718,427.2158058,1.620912149,307.5059679,2.316356642,0.999459731,1.073707523,14944.83542,3206.806028,0.519453549,39.03358589,699.789824,0.885839624
39.10512908,11.46309695,103.6025979,14.43957665,122.1717582,452.5773473,1.683532864,308.5668514,2.35213917,0.999558559,1.115386784,14944.83542,3282.323626,0.564661509,40.54879463,731.1148545,0.852683347
41.19949043,12.29129383,105.6793531,14.75424456,127.3558952,476.2076673,1.742450514,309.5269066,2.38325047,0.999629913,1.15454519,14944.83542,3350.428147,0.607867358,41.97236014,762.2605495,0.825118691
39.6614054,11.67838327,104.1640332,14.52051807,123.5511119,458.7590478,1.698678686,308.8203995,2.3605487,0.999578875,1.125457879,14944.83542,3300.182851,0.575904154,40.91491942,739.2533951,0.844986327
38.77751944,11.33664502,103.2699777,14.39282131,121.3582752,448.9484749,1.674665605,308.4180648,2.347155072,0.999546094,1.109489699,14944.83542,3271.849056,0.558117908,40.33441188,726.3891279,0.857305367
39.77262984,11.72178629,104.2755021,14.5368954,123.8266466,460.0023987,1.701747705,308.8711894,2.362218187,0.999582802,1.127498158,14944.83542,3303.768406,0.57817056,40.98909177,740.8911484,0.843488374
41.7326184,12.50995983,106.1917562,14.8369633,128.6721419,482.3816466,1.758326217,309.7734059,2.390926167,0.999646,1.165087869,14944.83542,3368.129845,0.619185328,42.35562891,770.3987236,0.818572448
43.05445644,13.06656721,107.4281431,15.05506954,131.9400468,497.9759764,1.799091316,310.3986926,2.409423713,0.999683088,1.192149568,14944.83542,3414.039359,0.648187836,43.33943052,791.1251588,0.802913669
35.56736024,10.06498231,99.97757541,13.97545516,113.3353164,414.2539439,1.58798664,306.948885,2.297827747,0.999398538,1.051763342,14944.83542,3165.787442,0.497070048,38.23582669,685.3378691,0.90253813
38.19625578,11.11323623,102.6750959,14.31251457,119.9139777,442.6054395,1.659184809,308.1542529,2.338243722,0.999523007,1.099189138,14944.83542,3253.243662,0.546684467,39.95994508,718.2508659,0.865593964
39.43144139,11.58907178,103.9326576,14.48689303,122.9811971,456.1978803,1.692380914,308.7154711,2.357083337,0.999570614,1.12127064,14944.83542,3292.78456,0.571239073,40.76269646,735.8806124,0.848132212
40.18552023,11.88403801,104.6867241,14.59881918,124.8491033,464.6559457,1.713272479,309.0600312,2.368380917,0.999597085,1.135158349,14944.83542,3317.120159,0.586661143,41.26757052,747.0452518,0.837972251
38.24405643,11.1316611,102.724125,14.31892946,120.0328363,443.1256312,1.660458436,308.1759071,2.338978298,0.999524976,1.100036683,14944.83542,3254.773871,0.547613946,39.99075675,718.909219,0.864909518
39.76725046,11.71968504,104.2701165,14.53610128,123.8133219,459.9421936,1.701598999,308.8687325,2.362137549,0.999582613,1.127399302,14944.83542,3303.594876,0.57806078,40.98549796,740.8117819,0.843560621
35.74488955,10.13698929,100.1609723,13.99672453,113.7820376,416.1466041,1.592803967,307.0307671,2.300576577,0.999407979,1.054975126,14944.83542,3171.857821,0.500311372,38.35258796,687.3830354,0.900107343
34.7597827,9.74007369,99.13287,13.88297178,111.3030351,405.7237383,1.566374068,306.579652,2.285170557,0.999353635,1.037349438,14944.83542,3138.321873,0.482569082,37.71182331,676.2801068,0.913643503
36.36824341,10.39011542,100.8011218,14.07415133,115.348655,422.8359639,1.609821651,307.3192261,2.310166181,0.999439966,1.066318287,14944.83542,3193.152516,0.511852161,38.76495748,694.7828884,0.891510984
37.64012738,10.89791146,102.103288,14.23958373,118.5302793,436.5820378,1.644360151,307.902723,2.329676515,0.99949941,1.08932209,14944.83542,3235.408254,0.535979745,39.6012382,710.773653,0.873559565
41.71958775,12.50458386,106.1793093,14.83491305,128.6399745,482.2302861,1.757935273,309.7673463,2.390739883,0.999645615,1.164828269,14944.83542,3367.692189,0.618906457,42.34619142,770.1987154,0.818730894
40.01499209,11.81673194,104.5174488,14.57292692,124.4269002,462.7237112,1.708481105,308.9819583,2.3658416,0.999591232,1.131973954,14944.83542,3311.596353,0.583135556,41.15180494,744.4843836,0.840251858
43.80277778,13.39845719,108.0913154,15.19156108,133.8069347,507.365882,1.824231774,310.7596119,2.419392835,0.999702802,1.208817071,14944.83542,3441.209346,0.665432574,43.94536124,803.5848983,0.794072354
37.44621503,10.82202853,101.9039814,14.2141727,118.0469555,434.4889065,1.639155536,307.8148884,2.326690108,0.99949086,1.085857246,14944.83542,3229.140315,0.532266967,39.47527718,708.2495165,0.876330469
36.12524729,10.29129195,100.552456,14.04340595,114.7381839,420.2095224,1.603145936,307.206797,2.306439796,0.999427706,1.06186962,14944.83542,3184.875619,0.507321513,38.60323053,691.8449942,0.89488572
36.82832175,10.57607539,101.2710924,14.13332769,116.502928,427.8152655,1.622421912,307.5316767,2.317209797,0.999462392,1.074713384,14944.83542,3208.679894,0.52050674,39.070153,700.4773855,0.885056039
35.86416146,10.18542223,100.2838985,14.01123787,114.0819958,417.4213699,1.59604829,307.0858911,2.302418181,0.999414242,1.057138009,14944.83542,3175.940882,0.502501297,38.43121745,688.7717352,0.89847036
36.30471389,10.36431094,100.736144,14.06606945,115.1891146,422.149215,1.608076626,307.2898319,2.309192673,0.999436789,1.065155464,14944.83542,3190.99163,0.510664627,38.72268418,694.0101104,0.892394603
40.78357562,12.12316287,105.2743447,14.68994846,126.3289361,471.4712305,1.730414164,309.3343794,2.377183011,0.999616811,1.146547635,14944.83542,3336.638541,0.599108624,41.68161687,756.0132987,0.830289367
44.31294884,13.63043106,108.5300072,15.29089799,135.0863077,513.9050364,1.841919948,311.0123092,2.425965797,0.999715791,1.220539473,14944.83542,3460.678476,0.67758478,44.37151771,812.2206016,0.788150385
40.1699765,11.87789332,104.6712804,14.59645833,124.8106887,464.4800725,1.71283531,309.0529117,2.368151094,0.999596556,1.134867795,14944.83542,3316.612457,0.586339388,41.25700771,746.8123563,0.838177232
38.29606946,11.15168892,102.7774659,14.32602524,120.162146,443.6915955,1.661843726,308.1994824,2.339777459,0.999527084,1.100958509,14944.83542,3256.43906,0.548630457,40.02426883,719.6270996,0.864164749
38.57785618,11.26006241,103.0659348,14.36487076,120.8624522,446.7668119,1.669349511,308.3273006,2.344098862,0.999538316,1.105952748,14944.83542,3265.455723,0.554165918,40.20582948,723.5620731,0.860140157
35.38340591,9.990541714,99.78676722,13.95385297,112.8723537,412.3007818,1.583017118,306.8642842,2.29496977,0.999388604,1.048449708,14944.83542,3159.50347,0.493734844,38.11536276,683.246433,0.905048729
36.29841224,10.36176043,100.7296805,14.06526718,115.1732971,422.0816276,1.607905395,307.2869057,2.309095681,0.999436472,1.065041327,14944.83542,3190.776598,0.510546866,38.71853482,693.9338824,0.892482144
41.13118195,12.26361291,105.6129741,14.74387469,127.1874026,475.4277105,1.740455513,309.4954045,2.382256895,0.999627804,1.153219928,14944.83542,3348.176755,0.606432992,41.92418154,761.2326108,0.825958112
42.71897082,12.92379614,107.1182988,14.99764711,131.1102603,494.0048576,1.788659125,310.2371305,2.404798985,0.999674006,1.185223642,14944.83542,3402.005359,0.640684049,43.08764523,785.7967189,0.806796226
38.31873085,11.16044613,102.8006396,14.3291001,120.2185172,443.9399509,1.662446292,308.2097304,2.340124657,0.999527996,1.101359471,14944.83542,3257.162639,0.54907293,40.0388454,719.9403926,0.863841141
34.37795822,9.589041281,98.72672718,13.84256565,110.3414753,401.7385028,1.556358574,306.4080739,2.279086241,0.999331395,1.030668518,14944.83542,3125.570402,0.475879143,37.46894502,672.1172494,0.918954181
37.52261679,10.85198411,101.9824699,14.22419438,118.2374805,435.3127633,1.64120942,307.8495668,2.32786611,0.999494251,1.087224637,14944.83542,3231.618858,0.533728995,39.52498735,709.2391509,0.875239921
40.80735145,12.1327698,105.297529,14.69362388,126.3877103,471.7430816,1.731103379,309.3453322,2.377530186,0.999617574,1.147005547,14944.83542,3337.42188,0.599607874,41.69826381,756.3707199,0.829990939
35.25831669,9.940097625,99.65647539,13.93942581,112.5575147,410.9790408,1.579658494,306.8069103,2.293019118,0.999381759,1.0462099,14944.83542,3155.237322,0.49148069,38.03393674,681.8393603,0.90675253
42.79918752,12.95785572,107.1926053,15.01122631,131.3086533,494.9544416,1.791152613,310.2755376,2.405909364,0.999676196,1.18687895,14944.83542,3404.85326,0.64246829,43.14782233,787.066328,0.805862425
37.55720336,10.86552348,102.0180078,14.22871561,118.3236996,435.6862597,1.642137496,307.8652336,2.328398773,0.999495778,1.08784248,14944.83542,3232.73663,0.534390766,39.54744841,709.68885,0.874745613
39.14773345,11.47951636,103.6457954,14.44570386,122.2774764,453.0487947,1.684683631,308.586241,2.35278628,0.999560155,1.116152103,14944.83542,3283.688147,0.565516564,40.57661706,731.7335677,0.852085486
41.71857523,12.50416848,106.1783417,14.83475446,128.6374717,482.2185992,1.757905185,309.7668748,2.390725276,0.999645585,1.164808287,14944.83542,3367.65843,0.61888482,42.34546499,770.1832062,0.818743229
43.31081146,13.17616814,107.6633308,15.10015675,132.5742504,501.0052996,1.807048346,310.5240398,2.412926672,0.999689902,1.197433508,14944.83542,3423.473268,0.654000042,43.53152296,795.2293283,0.799985453
37.55334149,10.86401171,102.0140399,14.22820899,118.3140738,435.6445142,1.642033767,307.8634858,2.328339319,0.999495608,1.087773427,14944.83542,3232.61194,0.534316791,39.54493808,709.6385534,0.874800849
37.45739552,10.82641816,101.9154604,14.21563423,118.0748481,434.6094804,1.639455591,307.8199675,2.326862138,0.999491358,1.086057022,14944.83542,3229.50354,0.532480634,39.48253985,708.3936031,0.876171197
38.33995079,11.16861219,102.8223888,14.33200809,120.2712657,444.1710654,1.663011344,308.2193514,2.340450503,0.99952885,1.101735473,14944.83542,3257.841837,0.549488485,40.0525146,720.2347876,0.863537479
40.57967563,12.04098599,105.0750944,14.65873848,125.8246713,469.1396213,1.724504021,309.24066,2.374199104,0.999610214,1.142621337,14944.83542,3329.947891,0.594846853,41.53888015,752.9587586,0.832863106
40.56798286,12.03628722,105.0636884,14.65696309,125.7956673,469.0055704,1.724164988,309.2353047,2.374026687,0.999609833,1.142396135,14944.83542,3329.569833,0.594603428,41.53069315,752.7832239,0.833012088
43.36596188,13.19964758,107.7139923,15.1100357,132.7105584,501.6493019,1.808727568,310.5513807,2.413680469,0.999691359,1.198549251,14944.83542,3425.542615,0.655261232,43.57208472,796.1145209,0.799356607
40.77425092,12.11937742,105.2652815,14.68853528,126.305862,471.3637086,1.730138533,309.330099,2.377047181,0.999616514,1.146364614,14944.83542,3336.332675,0.598914023,41.67496331,755.8742366,0.830404832
40.45493461,11.991039,104.9526625,14.63970481,125.516013,467.7161415,1.720920163,309.1834459,2.372365505,0.999606113,1.14024024,14944.83542,3325.875582,0.592248301,41.4523177,751.0863109,0.8344616
40.46029508,11.99317973,104.957934,14.64052192,125.5292771,467.7772245,1.72107356,309.1859039,2.372444443,0.99960629,1.140342162,14944.83542,3326.0504,0.592359837,41.45602296,751.1667872,0.834392533
42.92008145,13.00932097,107.3042701,15.03186473,131.6076964,496.3874317,1.794919244,310.3336413,2.407575891,0.999679474,1.189379461,14944.83542,3409.177852,0.645168859,43.23872596,788.9859604,0.804461407
38.52045682,11.23801925,103.0072211,14.35690877,120.7198479,446.1400182,1.667820465,308.301238,2.343219249,0.99953605,1.104935392,14944.83542,3263.618875,0.553034684,40.16884452,722.7547724,0.860958196
39.32559363,11.54814752,103.8258006,14.47146188,122.7187031,455.0210062,1.689501712,308.6672339,2.355482716,0.999566744,1.119356141,14944.83542,3289.388513,0.569098829,40.69309671,734.3282139,0.849601011
38.95651496,11.40586575,103.4516935,14.41828822,121.8029027,450.9356709,1.679527381,308.4992512,2.349878507,0.999552945,1.11272277,14944.83542,3277.566177,0.561686261,40.45194701,728.9658853,0.854776364
